Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,1,1046.5,956.0,414.0,560.3704798532389,372.4176618364481,608,372,397.8087581473093,-47.32494310190878,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,2,874.1000000238419,560.3704798532389,372.4176618364481,938.7090915285202,495.34732861516005,908,488,397.8087581473093,-31.476531013045197,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,3,988.899999976158,938.7090915285202,495.34732861516005,594.1966011250105,296.4429495415054,635,327,397.8087581473093,-50.61530521573762,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,4,906.7000000476836,594.1966011250105,296.4429495415054,889.8261212717716,562.6289650954789,868,548,397.8087581473093,-26.00865736809948,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,5,1022.7999999523164,889.8261212717716,562.6289650954789,655.9999999999999,240.79491924311236,671,285,397.8087581473094,-44.57944035442626,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,6,924.7000000476836,655.9999999999999,240.79491924311236,817.8033988749895,604.2113032590307,806,571,397.8087581473094,-35.14091006997635,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,7,921.1999999880792,817.8033988749895,604.2113032590307,735.0943073464693,215.09562092634533,739,263,397.8087581473094,-47.6695926189481,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,8,854.3000000119209,735.0943073464693,215.09562092634533,735.0943073464692,612.9043790736547,744,570,397.8087581473094,-42.90437907365469,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,9,809.5,735.0943073464692,612.9043790736547,817.8033988749894,223.78869674096927,817,241,397.8087581473094,-17.00223100682297,1
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,10,1002.1999999880792,817.8033988749894,223.78869674096927,656.0,587.2050807568878,675,560,397.8087581473094,-32.58107416869519,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,11,746.0,656.0,587.2050807568878,889.8261212717716,265.3710349045211,862,289,397.8087581473095,-35.47201803378414,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,12,947.1999999880792,889.8261212717716,265.3710349045211,594.1966011250106,531.5570504584946,628,508,397.8087581473093,-40.88356441481543,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,13,881.8000000119209,594.1966011250106,531.5570504584946,938.7090915285202,332.65267138484,895,360,397.8087581473092,-51.5268479476176,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,14,876.6999999880791,938.7090915285202,332.65267138484,560.3704798532389,455.5823381635519,599,442,397.8087581473093,-40.936030172817,0
P1,S4,C1,Dominant,Mouse,Expert,400,50,15,0,15,1158.5,560.3704798532389,455.5823381635519,956.0,414.0,923,406,397.8087581473093,-31.98299484101176,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,1,1267.399999976158,956.0,414.0,560.3704798532389,372.4176618364481,594,383,397.8087581473093,-34.551449662697124,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,2,1159.300000011921,560.3704798532389,372.4176618364481,938.7090915285202,495.34732861516005,898,486,397.8087581473093,-41.60513016474662,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,3,1296.399999976158,938.7090915285202,495.34732861516005,594.1966011250105,296.4429495415054,627,317,397.8087581473093,-38.6871019854621,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,4,1165.600000023842,594.1966011250105,296.4429495415054,889.8261212717716,562.6289650954789,863,530,397.8087581473093,-41.76873240994591,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,5,1381.800000011921,889.8261212717716,562.6289650954789,655.9999999999999,240.79491924311236,672,275,397.8087581473094,-37.07705566296926,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,6,1398.399999976158,655.9999999999999,240.79491924311236,817.8033988749895,604.2113032590307,805,564,397.8087581473094,-41.94246491655035,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,7,1125.9000000357628,817.8033988749895,604.2113032590307,735.0943073464693,215.09562092634533,738,257,397.8087581473094,-41.59279532372752,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,8,1593.2999999523165,735.0943073464693,215.09562092634533,735.0943073464692,612.9043790736547,742,571,397.8087581473094,-41.90437907365467,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,9,1350.600000023842,735.0943073464692,612.9043790736547,817.8033988749894,223.78869674096927,804,267,397.8087581473094,-45.13692060653278,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,10,1366.0,817.8033988749894,223.78869674096927,656.0,587.2050807568878,681,556,397.8087581473094,-38.67567585772039,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,11,1291.300000011921,656.0,587.2050807568878,889.8261212717716,265.3710349045211,867,293,397.8087581473095,-35.76915974982154,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,12,1457.199999988079,889.8261212717716,265.3710349045211,594.1966011250106,531.5570504584946,626,508,397.8087581473093,-39.39727476386066,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,13,1183.199999988079,594.1966011250106,531.5570504584946,938.7090915285202,332.65267138484,905,353,397.8087581473092,-39.36659390977321,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,14,1196.699999988079,938.7090915285202,332.65267138484,560.3704798532389,455.5823381635519,601,442,397.8087581473093,-42.838143205407285,0
P1,S4,C2,Non-Dominant,Mouse,Expert,400,50,15,0,15,1443.5,560.3704798532389,455.5823381635519,956.0,414.0,924,412,397.8087581473093,-31.61564372524941,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,1,735.0999999642372,956.0,414.0,560.3704798532389,372.4176618364481,603,377,397.8087581473093,-42.87497594140566,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,2,872.0,560.3704798532389,372.4176618364481,938.7090915285202,495.34732861516005,906,481,397.8087581473093,-35.541763006260126,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,3,785.8000000119209,938.7090915285202,495.34732861516005,594.1966011250105,296.4429495415054,638,316,397.8087581473093,-47.71338142709093,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,4,793.1999999880791,594.1966011250105,296.4429495415054,889.8261212717716,562.6289650954789,873,534,397.8087581473093,-31.66076172973647,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,5,819.9000000357628,889.8261212717716,562.6289650954789,655.9999999999999,240.79491924311236,670,279,397.8087581473094,-39.13755313588414,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,6,799.7999999523163,655.9999999999999,240.79491924311236,817.8033988749895,604.2113032590307,801,552,397.8087581473094,-54.53195698056478,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,7,774.0,817.8033988749895,604.2113032590307,735.0943073464693,215.09562092634533,739,274,397.8087581473094,-58.42921622701996,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,8,877.2000000476837,735.0943073464693,215.09562092634533,735.0943073464692,612.9043790736547,742,562,397.8087581473094,-50.9043790736547,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,9,1290.0,735.0943073464692,612.9043790736547,817.8033988749894,223.78869674096927,806,268,397.8087581473094,-45.69924482563107,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,10,916.5999999642372,817.8033988749894,223.78869674096927,656.0,587.2050807568878,674,546,397.8087581473094,-44.96397393261578,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,11,962.600000023842,656.0,587.2050807568878,889.8261212717716,265.3710349045211,857,291,397.8087581473095,-40.0289782839964,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,12,929.0,889.8261212717716,265.3710349045211,594.1966011250106,531.5570504584946,623,508,397.8087581473093,-37.16784028742848,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,13,853.1999999880791,594.1966011250106,531.5570504584946,938.7090915285202,332.65267138484,900,352,397.8087581473092,-43.19672092869544,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,14,943.3000000119208,938.7090915285202,332.65267138484,560.3704798532389,455.5823381635519,608,442,397.8087581473093,-49.49553881947335,0
P1,S5,C1,Dominant,Mouse,Expert,400,50,15,0,15,865.3000000119209,560.3704798532389,455.5823381635519,956.0,414.0,917,408,397.8087581473093,-38.15918313975674,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,1,1299.300000011921,956.0,414.0,560.3704798532389,372.4176618364481,595,381,397.8087581473093,-35.336914631530135,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,2,1168.600000023842,560.3704798532389,372.4176618364481,938.7090915285202,495.34732861516005,911,482,397.8087581473093,-30.47746343040944,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,3,1193.800000011921,938.7090915285202,495.34732861516005,594.1966011250105,296.4429495415054,630,323,397.8087581473093,-44.28517819681538,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,4,1120.2999999523165,594.1966011250105,296.4429495415054,889.8261212717716,562.6289650954789,854,525,397.8087581473093,-51.80268887103672,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,5,1299.7000000476835,889.8261212717716,562.6289650954789,655.9999999999999,240.79491924311236,679,270,397.8087581473094,-37.14646745714183,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,6,1382.5999999642372,655.9999999999999,240.79491924311236,817.8033988749895,604.2113032590307,807,564,397.8087581473094,-41.12899163039874,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,7,1364.100000023842,817.8033988749895,604.2113032590307,735.0943073464693,215.09562092634533,729,252,397.8087581473094,-34.83085210269863,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,8,1104.0,735.0943073464693,215.09562092634533,735.0943073464692,612.9043790736547,738,577,397.8087581473094,-35.90437907365465,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,9,1594.399999976158,735.0943073464692,612.9043790736547,817.8033988749894,223.78869674096927,794,272,397.8087581473094,-52.1067755183794,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,10,1257.100000023842,817.8033988749894,223.78869674096927,656.0,587.2050807568878,679,556,397.8087581473094,-37.86220257156876,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,11,1628.399999976158,656.0,587.2050807568878,889.8261212717716,265.3710349045211,862,290,397.8087581473095,-36.281035028159074,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,12,1544.4000000357628,889.8261212717716,265.3710349045211,594.1966011250106,531.5570504584946,617,513,397.8087581473093,-29.363318302769827,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,13,1555.5,594.1966011250106,531.5570504584946,938.7090915285202,332.65267138484,899,354,397.8087581473092,-45.06274633247988,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,14,1111.0,938.7090915285202,332.65267138484,560.3704798532389,455.5823381635519,608,447,397.8087581473093,-47.95045384759864,0
P1,S5,C2,Non-Dominant,Mouse,Expert,400,50,15,0,15,1093.7999999523165,560.3704798532389,455.5823381635519,956.0,414.0,917,420,397.8087581473093,-39.413524698968594,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,1,903.1999999880792,1160.0,481.5,764.3704798532389,439.9176618364481,811,453,397.8087581473093,-47.74155546065382,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,2,857.5,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1097,541,397.8087581473095,-50.22312517590935,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,3,1016.9000000357628,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,840,393,397.8087581473094,-50.73133061952203,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,4,854.1999999880791,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1070,605,397.8087581473093,-34.520818385822245,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,5,1056.600000023842,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,892,351,397.8087581473094,-53.35826415183587,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,6,1076.399999976158,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1008,634,397.8087581473094,-40.06533791551964,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,7,911.0,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,953,329,397.8087581473094,-48.28148812602499,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,8,702.0,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,943,636,397.8087581473094,-44.40437907365468,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,9,868.1000000238419,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1004,330,397.8087581473094,-41.56690316650168,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,10,721.5,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,885,623,397.8087581473094,-39.13244858654167,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,11,2167.0,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1056,362,397.8087581473095,-45.79946402577105,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,12,964.0999999642372,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,840,568,397.8087581473093,-51.847202566326,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,13,681.8000000119209,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1105,418,397.8087581473093,-41.580695524911086,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,14,749.0,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,820,513,397.8087581473094,-56.02243146952227,0
P2,S0,C1,Dominant,Touchpad,Expert,400,50,15,0,15,1157.699999988079,764.3704798532389,523.0823381635519,1160.0,481.5,1112,476,397.8087581473093,-47.16214442970501,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,1,1234.699999988079,956.0,414.0,560.3704798532389,372.4176618364481,599,374,397.8087581473093,-38.5833029701296,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,2,2550.699999988079,560.3704798532389,372.4176618364481,938.7090915285202,495.34732861516005,893,480,397.8087581473093,-48.21451471247208,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,3,1179.100000023842,938.7090915285202,495.34732861516005,594.1966011250105,296.4429495415054,616,310,397.8087581473093,-25.66082254383325,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,4,1453.100000023842,594.1966011250105,296.4429495415054,889.8261212717716,562.6289650954789,863,539,397.8087581473093,-35.74655695271615,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,5,1177.0999999642372,889.8261212717716,562.6289650954789,655.9999999999999,240.79491924311236,685,269,397.8087581473094,-39.86416197652173,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,6,1250.800000011921,655.9999999999999,240.79491924311236,817.8033988749895,604.2113032590307,802,559,397.8087581473094,-47.73040213399074,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,7,1848.199999988079,817.8033988749895,604.2113032590307,735.0943073464693,215.09562092634533,739,249,397.8087581473094,-33.97552620867487,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,8,1201.199999988079,735.0943073464693,215.09562092634533,735.0943073464692,612.9043790736547,747,583,397.8087581473094,-29.904379073654685,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,9,963.7000000476836,735.0943073464692,612.9043790736547,817.8033988749894,223.78869674096927,802,265,397.8087581473094,-43.59644878670069,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,10,1178.199999988079,817.8033988749894,223.78869674096927,656.0,587.2050807568878,667,548,397.8087581473094,-40.289726515799984,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,11,1274.199999988079,656.0,587.2050807568878,889.8261212717716,265.3710349045211,861,285,397.8087581473095,-32.823735308576815,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,12,1214.399999976158,889.8261212717716,265.3710349045211,594.1966011250106,531.5570504584946,626,500,397.8087581473093,-44.75031961473152,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,13,1162.0,594.1966011250106,531.5570504584946,938.7090915285202,332.65267138484,900,349,397.8087581473092,-41.69672092869543,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,14,1303.4000000357628,938.7090915285202,332.65267138484,560.3704798532389,455.5823381635519,600,454,397.8087581473093,-38.178882756612765,0
P2,S0,C2,Non-Dominant,Mouse,Expert,400,50,15,0,15,1243.199999988079,560.3704798532389,455.5823381635519,956.0,414.0,911,421,397.8087581473093,-45.48518453444584,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,1,1392.399999976158,1160.0,481.5,764.3704798532389,439.9176618364481,805,462,397.8087581473093,-42.71518025785306,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,2,989.100000023842,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1103,531,397.8087581473095,-47.60695602188787,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,3,1191.199999988079,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,838,398,397.8087581473094,-51.49927981195311,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,4,1030.800000011921,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1077,596,397.8087581473093,-35.34098006471023,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,5,1233.699999988079,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,882,360,397.8087581473094,-54.761564578285686,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,6,1142.399999976158,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1018,623,397.8087581473094,-46.04697151883025,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,7,1218.0,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,942,319,397.8087581473094,-36.21298351969159,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,8,1127.100000023842,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,948,646,397.8087581473094,-34.404379073654674,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,9,1021.3000000119208,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,998,343,397.8087581473094,-55.530292120947735,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,10,1324.0999999642372,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,881,620,397.8087581473094,-40.24613838716632,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,11,1548.9000000357628,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1051,361,397.8087581473095,-47.92937329285848,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,12,1180.0999999642372,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,829,585,397.8087581473093,-32.29738917797407,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,13,1407.9000000357628,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1100,414,397.8087581473093,-43.91082254383327,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,14,1380.899999976158,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,805,528,397.8087581473094,-37.12132880947077,0
P2,S0,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,15,1170.800000011921,764.3704798532389,523.0823381635519,1160.0,481.5,1116,472,397.8087581473093,-42.76594299516132,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,1,778.7999999523163,1160.0,481.5,764.3704798532389,439.9176618364481,807,457,397.8087581473093,-44.18158173225135,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,2,647.4000000357628,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1111,547,397.8087581473095,-35.054231981527536,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,3,793.0,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,845,401,397.8087581473094,-59.06145763844423,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,4,687.0999999642372,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1065,590,397.8087581473093,-48.273501608592085,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,5,871.8000000119209,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,889,350,397.8087581473094,-50.78589140058355,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,6,720.3000000119209,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1019,638,397.8087581473094,-31.937053011115463,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,7,829.8000000119209,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,960,329,397.8087581473094,-49.73686996174931,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,8,780.8999999761581,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,949,638,397.8087581473094,-42.40437907365465,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,9,685.8000000119209,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1014,328,397.8087581473094,-37.5314910568565,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,10,697.6999999880791,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,898,618,397.8087581473094,-48.98775223474011,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,11,767.6999999880791,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1067,363,397.8087581473095,-40.14284324492879,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,12,664.1000000238419,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,816,569,397.8087581473093,-33.34259614850969,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,13,731.8999999761581,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1112,418,397.8087581473093,-35.51851769842001,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,14,689.6000000238419,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,795,526,397.8087581473094,-28.228797635269128,0
P2,S1,C1,Dominant,Touchpad,Expert,400,50,15,0,15,763.5,764.3704798532389,523.0823381635519,1160.0,481.5,1110,471,397.8087581473093,-48.62854590410327,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,1,991.8000000119208,1160.0,481.5,764.3704798532389,439.9176618364481,810,443,397.8087581473093,-45.70174893260904,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,2,303.60000002384186,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1054,539,397.8087581473095,-91.73658936535084,1
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,3,1954.0,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,845,387,397.8087581473094,-52.06145763844423,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,4,957.899999976158,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1058,600,397.8087581473093,-46.78420932334527,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,5,1878.4000000357628,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,868,344,397.8087581473094,-33.58829913619187,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,6,1162.0999999642372,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1009,619,397.8087581473094,-53.36178313708287,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,7,915.9000000357628,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,938,326,397.8087581473094,-42.2283699615572,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,8,1280.199999988079,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,934,627,397.8087581473094,-53.40437907365465,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,9,1316.5,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1009,332,397.8087581473094,-42.48363991388053,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,10,1809.199999988079,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,880,613,397.8087581473094,-46.23421994758869,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,11,1375.399999976158,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1064,361,397.8087581473095,-40.288165013056336,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,12,1178.7000000476835,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,843,567,397.8087581473093,-54.74576764911706,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,13,1399.7999999523165,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1111,416,397.8087581473093,-35.38454310220444,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,14,1232.300000011921,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,814,519,397.8087581473094,-48.46199040550171,0
P2,S1,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,15,1025.5,764.3704798532389,523.0823381635519,1160.0,481.5,1119,482,397.8087581473093,-40.827661941733005,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,1,680.0,1160.0,481.5,764.3704798532389,439.9176618364481,807,455,397.8087581473093,-43.97252480571601,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,2,725.1999999880791,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1120,549,397.8087581473095,-25.87668934612125,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,3,811.8000000119209,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,837,401,397.8087581473094,-52.133254408168696,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,4,740.3999999761581,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1055,596,397.8087581473093,-51.69016622521289,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,5,673.6000000238419,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,891,351,397.8087581473094,-52.77047889954341,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,6,686.1999999880791,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1021,644,397.8087581473094,-25.642306979108263,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,7,1028.100000023842,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,956,319,397.8087581473094,-39.12374719114025,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,8,770.3000000119209,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,935,641,397.8087581473094,-39.404379073654695,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,9,847.6999999880791,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1010,339,397.8087581473094,-49.12276142819936,0
